source_document,year,code,description,amount_type,amount_kwacha
Annual-Detailed-Budget-2022.pdf,2022,214280,PSPF,JANUARY,21837.67
Annual-Detailed-Budget-2022.pdf,2022,214280,PSPF,CUMMULATIVE JAN - MARCH,21837.67
Annual-Detailed-Budget-2022.pdf,2022,214280,PSPF,APRIL,2078.82
Annual-Detailed-Budget-2022.pdf,2022,,Total -employee related costs,APPROVED BUDGET,2792063.22
Annual-Detailed-Budget-2022.pdf,2022,,Total -employee related costs,QUARTERLY BUDGETORY PROVISION,698015.81
Annual-Detailed-Budget-2022.pdf,2022,,Total -employee related costs,JANUARY,294711.27
Annual-Detailed-Budget-2022.pdf,2022,,Total -employee related costs,MARCH,187114.2
Annual-Detailed-Budget-2022.pdf,2022,,Total -employee related costs,CUMMULATIVE JAN - MARCH,481825.47
Annual-Detailed-Budget-2022.pdf,2022,,Total -employee related costs,APRIL,97432.39
Annual-Detailed-Budget-2022.pdf,2022,,Total -employee related costs,MAY,249958.97
Annual-Detailed-Budget-2022.pdf,2022,221010,Office materials,APPROVED BUDGET,1108407.0
Annual-Detailed-Budget-2022.pdf,2022,221010,Office materials,QUARTERLY BUDGETORY PROVISION,277101.75
Annual-Detailed-Budget-2022.pdf,2022,221010,Office materials,JANUARY,177375.0
Annual-Detailed-Budget-2022.pdf,2022,221010,Office materials,FEBRUARY,260334.0
Annual-Detailed-Budget-2022.pdf,2022,221010,Office materials,MARCH,30000.0
Annual-Detailed-Budget-2022.pdf,2022,221010,Office materials,CUMMULATIVE JAN - MARCH,467709.0
Annual-Detailed-Budget-2022.pdf,2022,221010,Office materials,APRIL,40300.0
Annual-Detailed-Budget-2022.pdf,2022,221010,Office materials,MAY,91270.0
Annual-Detailed-Budget-2022.pdf,2022,221020,"Telephone,fax,telex,Radio (Charges and manitenance)",APRIL,26556.25
Annual-Detailed-Budget-2022.pdf,2022,221030,Internet charges,APPROVED BUDGET,19400.0
Annual-Detailed-Budget-2022.pdf,2022,221030,Internet charges,QUARTERLY BUDGETORY PROVISION,4850.0
Annual-Detailed-Budget-2022.pdf,2022,221030,Internet charges,APRIL,11400.0
Annual-Detailed-Budget-2022.pdf,2022,221030,Internet charges,MAY,1300.0
Annual-Detailed-Budget-2022.pdf,2022,221040,Postal charges,APPROVED BUDGET,12200.0
Annual-Detailed-Budget-2022.pdf,2022,221040,Postal charges,QUARTERLY BUDGETORY PROVISION,3050.0
Annual-Detailed-Budget-2022.pdf,2022,221040,Postal charges,MARCH,4445.0
Annual-Detailed-Budget-2022.pdf,2022,221040,Postal charges,CUMMULATIVE JAN - MARCH,4445.0
Annual-Detailed-Budget-2022.pdf,2022,221050,Computer and peripheral costs,APPROVED BUDGET,458370.0
Annual-Detailed-Budget-2022.pdf,2022,221050,Computer and peripheral costs,QUARTERLY BUDGETORY PROVISION,114592.5
Annual-Detailed-Budget-2022.pdf,2022,221050,Computer and peripheral costs,JANUARY,30000.0
Annual-Detailed-Budget-2022.pdf,2022,221050,Computer and peripheral costs,FEBRUARY,99190.0
Annual-Detailed-Budget-2022.pdf,2022,221050,Computer and peripheral costs,MARCH,41400.0
Annual-Detailed-Budget-2022.pdf,2022,221050,Computer and peripheral costs,CUMMULATIVE JAN - MARCH,170590.0
Annual-Detailed-Budget-2022.pdf,2022,221060,Mantenance of office equipment,APPROVED BUDGET,71450.0
Annual-Detailed-Budget-2022.pdf,2022,221060,Mantenance of office equipment,QUARTERLY BUDGETORY PROVISION,17862.5
Annual-Detailed-Budget-2022.pdf,2022,221060,Mantenance of office equipment,APRIL,60.0
Annual-Detailed-Budget-2022.pdf,2022,221080,Data processing services,APPROVED BUDGET,59400.0
Annual-Detailed-Budget-2022.pdf,2022,221080,Data processing services,QUARTERLY BUDGETORY PROVISION,14850.0
Annual-Detailed-Budget-2022.pdf,2022,221090,"Books, margazines & newspapers",APPROVED BUDGET,150200.0
Annual-Detailed-Budget-2022.pdf,2022,221090,"Books, margazines & newspapers",QUARTERLY BUDGETORY PROVISION,37550.0
Annual-Detailed-Budget-2022.pdf,2022,221090,"Books, margazines & newspapers",MARCH,10000.0
Annual-Detailed-Budget-2022.pdf,2022,221090,"Books, margazines & newspapers",CUMMULATIVE JAN - MARCH,10000.0
Annual-Detailed-Budget-2022.pdf,2022,221090,"Books, margazines & newspapers",APRIL,20900.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,APPROVED BUDGET,1879427.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,QUARTERLY BUDGETORY PROVISION,469856.75
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,JANUARY,207375.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,FEBRUARY,359524.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,MARCH,85845.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,CUMMULATIVE JAN - MARCH,652744.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,APRIL,99216.25
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,MAY,92570.0
Annual-Detailed-Budget-2022.pdf,2022,222020,Water and Sanitation charges,APPROVED BUDGET,201900.0
Annual-Detailed-Budget-2022.pdf,2022,222020,Water and Sanitation charges,QUARTERLY BUDGETORY PROVISION,50475.0
Annual-Detailed-Budget-2022.pdf,2022,222020,Water and Sanitation charges,MARCH,5525.43
Annual-Detailed-Budget-2022.pdf,2022,222020,Water and Sanitation charges,CUMMULATIVE JAN - MARCH,5525.43
Annual-Detailed-Budget-2022.pdf,2022,222030,Electricty charges,APPROVED BUDGET,664000.0
Annual-Detailed-Budget-2022.pdf,2022,222030,Electricty charges,QUARTERLY BUDGETORY PROVISION,166000.0
Annual-Detailed-Budget-2022.pdf,2022,222030,Electricty charges,JANUARY,10500.0
Annual-Detailed-Budget-2022.pdf,2022,222030,Electricty charges,FEBRUARY,29000.0
Annual-Detailed-Budget-2022.pdf,2022,222030,Electricty charges,MARCH,24000.0
Annual-Detailed-Budget-2022.pdf,2022,222030,Electricty charges,CUMMULATIVE JAN - MARCH,63500.0
Annual-Detailed-Budget-2022.pdf,2022,222030,Electricty charges,APRIL,10000.0
Annual-Detailed-Budget-2022.pdf,2022,222030,Electricty charges,MAY,15000.0
Annual-Detailed-Budget-2022.pdf,2022,222040,"Building Maintenance (Maitenance,consumables,Cleaning)",APPROVED BUDGET,300615.0
Annual-Detailed-Budget-2022.pdf,2022,222040,"Building Maintenance (Maitenance,consumables,Cleaning)",QUARTERLY BUDGETORY PROVISION,75153.75
Annual-Detailed-Budget-2022.pdf,2022,222040,"Building Maintenance (Maitenance,consumables,Cleaning)",JANUARY,2026.0
Annual-Detailed-Budget-2022.pdf,2022,222040,"Building Maintenance (Maitenance,consumables,Cleaning)",MARCH,250.0
Annual-Detailed-Budget-2022.pdf,2022,222040,"Building Maintenance (Maitenance,consumables,Cleaning)",CUMMULATIVE JAN - MARCH,2276.0
Annual-Detailed-Budget-2022.pdf,2022,222050,Office furniture and fittings (Maitenace),APPROVED BUDGET,25500.0
Annual-Detailed-Budget-2022.pdf,2022,222050,Office furniture and fittings (Maitenace),QUARTERLY BUDGETORY PROVISION,6375.0
Annual-Detailed-Budget-2022.pdf,2022,222060,Insurance for Buildings,APPROVED BUDGET,70000.0
Annual-Detailed-Budget-2022.pdf,2022,222060,Insurance for Buildings,QUARTERLY BUDGETORY PROVISION,17500.0
Annual-Detailed-Budget-2022.pdf,2022,222070,Security and care taking charges,APPROVED BUDGET,1500.0
Annual-Detailed-Budget-2022.pdf,2022,222070,Security and care taking charges,QUARTERLY BUDGETORY PROVISION,375.0
Annual-Detailed-Budget-2022.pdf,2022,222090,Other Costs,APPROVED BUDGET,2000.0
Annual-Detailed-Budget-2022.pdf,2022,222090,Other Costs,QUARTERLY BUDGETORY PROVISION,500.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,APPROVED BUDGET,1265515.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,QUARTERLY BUDGETORY PROVISION,316378.75
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,JANUARY,12526.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,FEBRUARY,29000.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,MARCH,29775.43
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,CUMMULATIVE JAN - MARCH,71301.43
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,APRIL,10000.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,MAY,15000.0
Annual-Detailed-Budget-2022.pdf,2022,223010,"Petrol ,Oil and Lubricants",APPROVED BUDGET,1486242.0
Annual-Detailed-Budget-2022.pdf,2022,223010,"Petrol ,Oil and Lubricants",QUARTERLY BUDGETORY PROVISION,371560.5
Annual-Detailed-Budget-2022.pdf,2022,223010,"Petrol ,Oil and Lubricants",JANUARY,237028.5
Annual-Detailed-Budget-2022.pdf,2022,223010,"Petrol ,Oil and Lubricants",FEBRUARY,267299.75
Annual-Detailed-Budget-2022.pdf,2022,223010,"Petrol ,Oil and Lubricants",MARCH,226191.31
Annual-Detailed-Budget-2022.pdf,2022,223010,"Petrol ,Oil and Lubricants",CUMMULATIVE JAN - MARCH,730519.56
Annual-Detailed-Budget-2022.pdf,2022,223010,"Petrol ,Oil and Lubricants",APRIL,238420.64
Annual-Detailed-Budget-2022.pdf,2022,223010,"Petrol ,Oil and Lubricants",MAY,213124.43
Annual-Detailed-Budget-2022.pdf,2022,223020,Servicing (Other consumables),APPROVED BUDGET,417100.0
Annual-Detailed-Budget-2022.pdf,2022,223020,Servicing (Other consumables),QUARTERLY BUDGETORY PROVISION,104275.0
Annual-Detailed-Budget-2022.pdf,2022,223020,Servicing (Other consumables),FEBRUARY,26140.5
Annual-Detailed-Budget-2022.pdf,2022,223020,Servicing (Other consumables),MARCH,28044.57
Annual-Detailed-Budget-2022.pdf,2022,223020,Servicing (Other consumables),CUMMULATIVE JAN - MARCH,54185.07
Annual-Detailed-Budget-2022.pdf,2022,223020,Servicing (Other consumables),APRIL,13221.84
Annual-Detailed-Budget-2022.pdf,2022,223020,Servicing (Other consumables),MAY,32257.87
Annual-Detailed-Budget-2022.pdf,2022,223030,Spare parts,APPROVED BUDGET,755800.0
Annual-Detailed-Budget-2022.pdf,2022,223030,Spare parts,QUARTERLY BUDGETORY PROVISION,188950.0
Annual-Detailed-Budget-2022.pdf,2022,223030,Spare parts,JANUARY,101454.0
Annual-Detailed-Budget-2022.pdf,2022,223030,Spare parts,FEBRUARY,2510.0
Annual-Detailed-Budget-2022.pdf,2022,223030,Spare parts,CUMMULATIVE JAN - MARCH,103964.0
Annual-Detailed-Budget-2022.pdf,2022,223030,Spare parts,APRIL,1915.0
Annual-Detailed-Budget-2022.pdf,2022,223040,Tyres,APPROVED BUDGET,516000.0
Annual-Detailed-Budget-2022.pdf,2022,223040,Tyres,QUARTERLY BUDGETORY PROVISION,129000.0
Annual-Detailed-Budget-2022.pdf,2022,223040,Tyres,JANUARY,9740.0
Annual-Detailed-Budget-2022.pdf,2022,223040,Tyres,FEBRUARY,18990.0
Annual-Detailed-Budget-2022.pdf,2022,223040,Tyres,CUMMULATIVE JAN - MARCH,28730.0
Annual-Detailed-Budget-2022.pdf,2022,223050,Repairs,APPROVED BUDGET,166120.0
Annual-Detailed-Budget-2022.pdf,2022,223050,Repairs,QUARTERLY BUDGETORY PROVISION,41530.0
Annual-Detailed-Budget-2022.pdf,2022,223050,Repairs,JANUARY,3500.0
Annual-Detailed-Budget-2022.pdf,2022,223050,Repairs,FEBRUARY,29907.85
Annual-Detailed-Budget-2022.pdf,2022,223050,Repairs,CUMMULATIVE JAN - MARCH,33407.85
Annual-Detailed-Budget-2022.pdf,2022,223050,Repairs,MAY,450.0
Annual-Detailed-Budget-2022.pdf,2022,223060,Insurance,APPROVED BUDGET,205000.0
Annual-Detailed-Budget-2022.pdf,2022,223070,Licenses and Taxes,APPROVED BUDGET,20000.0
Annual-Detailed-Budget-2022.pdf,2022,223070,Licenses and Taxes,QUARTERLY BUDGETORY PROVISION,5000.0
Annual-Detailed-Budget-2022.pdf,2022,223080,Toll fees,APPROVED BUDGET,17140.0
Annual-Detailed-Budget-2022.pdf,2022,223080,Toll fees,QUARTERLY BUDGETORY PROVISION,4285.0
Annual-Detailed-Budget-2022.pdf,2022,223080,Toll fees,JANUARY,680.0
Annual-Detailed-Budget-2022.pdf,2022,223080,Toll fees,FEBRUARY,2810.0
Annual-Detailed-Budget-2022.pdf,2022,223080,Toll fees,MARCH,810.0
Annual-Detailed-Budget-2022.pdf,2022,223080,Toll fees,CUMMULATIVE JAN - MARCH,4300.0
Annual-Detailed-Budget-2022.pdf,2022,223080,Toll fees,APRIL,1500.0
Annual-Detailed-Budget-2022.pdf,2022,223080,Toll fees,MAY,2300.0
Annual-Detailed-Budget-2022.pdf,2022,223099,Other costs,APPROVED BUDGET,12000.0
Annual-Detailed-Budget-2022.pdf,2022,223099,Other costs,QUARTERLY BUDGETORY PROVISION,3000.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,APPROVED BUDGET,3595402.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,QUARTERLY BUDGETORY PROVISION,847600.5
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,JANUARY,352402.5
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,FEBRUARY,347658.1
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,MARCH,255045.88
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,CUMMULATIVE JAN - MARCH,955106.48
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,APRIL,255057.48
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,MAY,248132.3
Annual-Detailed-Budget-2022.pdf,2022,224030,Meal allowance,APPROVED BUDGET,405910.0
Annual-Detailed-Budget-2022.pdf,2022,224030,Meal allowance,QUARTERLY BUDGETORY PROVISION,101477.5
Annual-Detailed-Budget-2022.pdf,2022,224030,Meal allowance,JANUARY,25843.04
Annual-Detailed-Budget-2022.pdf,2022,224030,Meal allowance,FEBRUARY,47133.0
Annual-Detailed-Budget-2022.pdf,2022,224030,Meal allowance,MARCH,5810.0
Annual-Detailed-Budget-2022.pdf,2022,224030,Meal allowance,CUMMULATIVE JAN - MARCH,78786.04
Annual-Detailed-Budget-2022.pdf,2022,224030,Meal allowance,APRIL,17075.0
Annual-Detailed-Budget-2022.pdf,2022,224030,Meal allowance,MAY,22170.0
Annual-Detailed-Budget-2022.pdf,2022,224060,Boards Councils and Committees allowances,APPROVED BUDGET,215900.0
Annual-Detailed-Budget-2022.pdf,2022,224060,Boards Councils and Committees allowances,QUARTERLY BUDGETORY PROVISION,53975.0
Annual-Detailed-Budget-2022.pdf,2022,224060,Boards Councils and Committees allowances,JANUARY,17090.0
Annual-Detailed-Budget-2022.pdf,2022,224060,Boards Councils and Committees allowances,FEBRUARY,700.0
Annual-Detailed-Budget-2022.pdf,2022,224060,Boards Councils and Committees allowances,MARCH,26210.0
Annual-Detailed-Budget-2022.pdf,2022,224060,Boards Councils and Committees allowances,CUMMULATIVE JAN - MARCH,44000.0
Annual-Detailed-Budget-2022.pdf,2022,224060,Boards Councils and Committees allowances,APRIL,31704.0
Annual-Detailed-Budget-2022.pdf,2022,224060,Boards Councils and Committees allowances,MAY,5150.0
Annual-Detailed-Budget-2022.pdf,2022,224098,Office Refreshments,APPROVED BUDGET,102000.0
Annual-Detailed-Budget-2022.pdf,2022,224098,Office Refreshments,QUARTERLY BUDGETORY PROVISION,25500.0
Annual-Detailed-Budget-2022.pdf,2022,224098,Office Refreshments,FEBRUARY,2500.0
Annual-Detailed-Budget-2022.pdf,2022,224098,Office Refreshments,MARCH,10500.0
Annual-Detailed-Budget-2022.pdf,2022,224098,Office Refreshments,CUMMULATIVE JAN - MARCH,13000.0
Annual-Detailed-Budget-2022.pdf,2022,224098,Office Refreshments,MAY,10500.0
Annual-Detailed-Budget-2022.pdf,2022,224099,Other Costs -,APPROVED BUDGET,3000.0
Annual-Detailed-Budget-2022.pdf,2022,224099,Other Costs -,QUARTERLY BUDGETORY PROVISION,750.0
Annual-Detailed-Budget-2022.pdf,2022,224099,Other Costs -,FEBRUARY,1401.0
Annual-Detailed-Budget-2022.pdf,2022,224099,Other Costs -,MARCH,16494.5
Annual-Detailed-Budget-2022.pdf,2022,224099,Other Costs -,CUMMULATIVE JAN - MARCH,17895.5
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,APPROVED BUDGET,726810.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,QUARTERLY BUDGETORY PROVISION,181702.5
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,JANUARY,42933.04
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,FEBRUARY,51734.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,MARCH,59014.5
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,CUMMULATIVE JAN - MARCH,153681.54
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,APRIL,48779.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,MAY,37820.0
Annual-Detailed-Budget-2022.pdf,2022,225001,Hand tools and equipment,APPROVED BUDGET,570592.0
Annual-Detailed-Budget-2022.pdf,2022,225001,Hand tools and equipment,QUARTERLY BUDGETORY PROVISION,142648.0
Annual-Detailed-Budget-2022.pdf,2022,225001,Hand tools and equipment,FEBRUARY,5920.0
Annual-Detailed-Budget-2022.pdf,2022,225001,Hand tools and equipment,MARCH,38900.0
Annual-Detailed-Budget-2022.pdf,2022,225001,Hand tools and equipment,CUMMULATIVE JAN - MARCH,44820.0
Annual-Detailed-Budget-2022.pdf,2022,225005,"Protective Wear,Clothing and uniforms",APPROVED BUDGET,833570.0
Annual-Detailed-Budget-2022.pdf,2022,225005,"Protective Wear,Clothing and uniforms",QUARTERLY BUDGETORY PROVISION,208392.5
Annual-Detailed-Budget-2022.pdf,2022,225014,First Aid box,APPROVED BUDGET,10900.0
Annual-Detailed-Budget-2022.pdf,2022,225014,First Aid box,QUARTERLY BUDGETORY PROVISION,2725.0
Annual-Detailed-Budget-2022.pdf,2022,225015,First Aid Box- Requirements,APPROVED BUDGET,1500.0
Annual-Detailed-Budget-2022.pdf,2022,225015,First Aid Box- Requirements,QUARTERLY BUDGETORY PROVISION,375.0
Annual-Detailed-Budget-2022.pdf,2022,225021,Street light equipment,APPROVED BUDGET,149150.0
Annual-Detailed-Budget-2022.pdf,2022,225021,Street light equipment,QUARTERLY BUDGETORY PROVISION,37287.5
Annual-Detailed-Budget-2022.pdf,2022,225022,Trafic lights equipment,APPROVED BUDGET,70000.0
Annual-Detailed-Budget-2022.pdf,2022,225022,Trafic lights equipment,QUARTERLY BUDGETORY PROVISION,17500.0
Annual-Detailed-Budget-2022.pdf,2022,225025,Road maitenance materials,APPROVED BUDGET,476435.0
Annual-Detailed-Budget-2022.pdf,2022,225025,Road maitenance materials,QUARTERLY BUDGETORY PROVISION,119108.75
Annual-Detailed-Budget-2022.pdf,2022,225025,Road maitenance materials,FEBRUARY,20700.0
Annual-Detailed-Budget-2022.pdf,2022,225025,Road maitenance materials,CUMMULATIVE JAN - MARCH,20700.0
Annual-Detailed-Budget-2022.pdf,2022,225025,Road maitenance materials,MAY,40000.0
Annual-Detailed-Budget-2022.pdf,2022,225029,Insectcides,APPROVED BUDGET,62100.0
Annual-Detailed-Budget-2022.pdf,2022,225029,Insectcides,QUARTERLY BUDGETORY PROVISION,15525.0
Annual-Detailed-Budget-2022.pdf,2022,225038,Survey and mapping,APPROVED BUDGET,11860.0
Annual-Detailed-Budget-2022.pdf,2022,225038,Survey and mapping,QUARTERLY BUDGETORY PROVISION,2965.0
Annual-Detailed-Budget-2022.pdf,2022,225030,Agriculture supplies,APPROVED BUDGET,15800.0
Annual-Detailed-Budget-2022.pdf,2022,225030,Agriculture supplies,QUARTERLY BUDGETORY PROVISION,3950.0
Annual-Detailed-Budget-2022.pdf,2022,225040,School requisits,APPROVED BUDGET,82250.0
Annual-Detailed-Budget-2022.pdf,2022,225040,School requisits,QUARTERLY BUDGETORY PROVISION,20562.5
Annual-Detailed-Budget-2022.pdf,2022,225043,Laboratory Material,APPROVED BUDGET,5900.0
Annual-Detailed-Budget-2022.pdf,2022,225043,Laboratory Material,QUARTERLY BUDGETORY PROVISION,1475.0
Annual-Detailed-Budget-2022.pdf,2022,225043,Laboratory Material,APRIL,1000.0
Annual-Detailed-Budget-2022.pdf,2022,225048,"Water treatment chemicals,Boreholes,pumps and other",APPROVED BUDGET,4380.0
Annual-Detailed-Budget-2022.pdf,2022,225048,"Water treatment chemicals,Boreholes,pumps and other",QUARTERLY BUDGETORY PROVISION,1095.0
Annual-Detailed-Budget-2022.pdf,2022,225049,"Boreholes,pumps and Water reticulation materials",APPROVED BUDGET,47000.0
Annual-Detailed-Budget-2022.pdf,2022,225049,"Boreholes,pumps and Water reticulation materials",QUARTERLY BUDGETORY PROVISION,11750.0
Annual-Detailed-Budget-2022.pdf,2022,225050,Identification and licencing material,APPROVED BUDGET,149240.0
Annual-Detailed-Budget-2022.pdf,2022,225050,Identification and licencing material,QUARTERLY BUDGETORY PROVISION,37310.0
Annual-Detailed-Budget-2022.pdf,2022,225099,Other Purchases,APPROVED BUDGET,51600.0
Annual-Detailed-Budget-2022.pdf,2022,225099,Other Purchases,QUARTERLY BUDGETORY PROVISION,12900.0
Annual-Detailed-Budget-2022.pdf,2022,225099,Other Purchases,MAY,200.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,APPROVED BUDGET,2542277.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,QUARTERLY BUDGETORY PROVISION,635569.25
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,FEBRUARY,26620.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,MARCH,38900.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,CUMMULATIVE JAN - MARCH,65520.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,APRIL,1000.0
Annual-Detailed-Budget-2022.pdf,2022,,sub-total,MAY,40200.0
Annual-Detailed-Budget-2022.pdf,2022,226008,Advertising and Publicity.,APPROVED BUDGET,145500.0
Annual-Detailed-Budget-2022.pdf,2022,226008,Advertising and Publicity.,QUARTERLY BUDGETORY PROVISION,36375.0
Annual-Detailed-Budget-2022.pdf,2022,226008,Advertising and Publicity.,APRIL,10000.0
Annual-Detailed-Budget-2022.pdf,2022,226010,Technical Equipment Repair & Maintenance,APPROVED BUDGET,107043.0
Annual-Detailed-Budget-2022.pdf,2022,226010,Technical Equipment Repair & Maintenance,QUARTERLY BUDGETORY PROVISION,26760.75
Annual-Detailed-Budget-2022.pdf,2022,226015,Traditional ceremonies,APPROVED BUDGET,1000.0
Annual-Detailed-Budget-2022.pdf,2022,226015,Traditional ceremonies,QUARTERLY BUDGETORY PROVISION,250.0
Annual-Detailed-Budget-2022.pdf,2022,226018,Mayors Donation,APPROVED BUDGET,60000.0
Annual-Detailed-Budget-2022.pdf,2022,226018,Mayors Donation,QUARTERLY BUDGETORY PROVISION,15000.0
Annual-Detailed-Budget-2022.pdf,2022,226020,Public functions and ceremonies,APPROVED BUDGET,164450.0
Annual-Detailed-Budget-2022.pdf,2022,226020,Public functions and ceremonies,QUARTERLY BUDGETORY PROVISION,41112.5
Annual-Detailed-Budget-2022.pdf,2022,226020,Public functions and ceremonies,JANUARY,33000.0
Annual-Detailed-Budget-2022.pdf,2022,226020,Public functions and ceremonies,MARCH,17800.0
Annual-Detailed-Budget-2022.pdf,2022,226020,Public functions and ceremonies,CUMMULATIVE JAN - MARCH,50800.0
Annual-Detailed-Budget-2022.pdf,2022,226020,Public functions and ceremonies,MAY,700.0
Annual-Detailed-Budget-2022.pdf,2022,226026,State Fuctions,APPROVED BUDGET,53000.0
Annual-Detailed-Budget-2022.pdf,2022,226026,State Fuctions,QUARTERLY BUDGETORY PROVISION,13250.0
Annual-Detailed-Budget-2022.pdf,2022,226030,Accomodation,APPROVED BUDGET,27000.0
Annual-Detailed-Budget-2022.pdf,2022,226030,Accomodation,QUARTERLY BUDGETORY PROVISION,6750.0
Annual-Detailed-Budget-2022.pdf,2022,226033,"Board,Council and Committee expenses",APPROVED BUDGET,230710.0
Annual-Detailed-Budget-2022.pdf,2022,226033,"Board,Council and Committee expenses",QUARTERLY BUDGETORY PROVISION,57677.5
Annual-Detailed-Budget-2022.pdf,2022,226033,"Board,Council and Committee expenses",JANUARY,19490.0
